feature_001,feature_002,feature_003,feature_004,feature_005,feature_006,feature_007,feature_008,feature_009,feature_010,feature_011,feature_012,feature_013,feature_014,feature_015,feature_016,feature_017,feature_018,feature_019,feature_020,feature_021,feature_022,feature_023,feature_024,feature_025,feature_026,feature_027,feature_028,feature_029,feature_030,feature_031,feature_032,feature_033,feature_034,feature_035,feature_036,feature_037,feature_038,feature_039,feature_040,feature_041,feature_042,feature_043,feature_044,feature_045,feature_046,feature_047,feature_048,feature_049,feature_050,feature_051,feature_052,feature_053,feature_054,feature_055,feature_056,feature_057,feature_058,feature_059,feature_060,feature_061,feature_062,feature_063,feature_064,feature_065,feature_066,feature_067,feature_068,feature_069,feature_070,feature_071,feature_072,feature_073,feature_074,feature_075,feature_076,feature_077,feature_078,feature_079,feature_080,feature_081,feature_082,feature_083,feature_084,feature_085,feature_086,feature_087,feature_088,feature_089,feature_090,feature_091,feature_092,feature_093,feature_094,feature_095,feature_096,feature_097,feature_098,feature_099,feature_100
-5.060085993477644,-3.5959676646551517,3.2757290847797975,0.9727163904755705,1.509736713120393,1.9500149777618427,-0.03400529806920791,4.0357188718501344,-4.5347809733066535,1.2273322098926625,-0.8683070883655803,4.1968899675442835,3.6997724792231943,-3.680637602123327,0.3821136103665751,-3.725954972509974,-5.0643756346362965,-1.3531202331270376,-2.49358528495265,-0.3176627067242634,-2.7136374603993105,-1.3390540122696148,5.313373746837976,10.37308317895371,-4.721538019354075,1.0066027428338868,0.31547086742154257,-2.0989749257928003,2.704415775790282,1.3642882594484007,1.49057421978947,-6.960481882193868,0.5411886384869383,4.380822154005037,-4.462822082700375,1.886084477959526,-4.133350299403867,2.724502724562158,-2.7377519717232364,-0.247481100645272,-4.970653585955313,-3.262573702959163,6.4517266056263605,-1.2371176454432862,-1.2045120874244628,-0.4894308171100208,-0.733827999617097,-4.300430197140721,4.6246166915978,1.6167036328274451,-0.8593917188987755,1.2710055376413776,3.2497273255398134,-4.300912751681586,-3.4073435371337033,0.48570774796724925,-5.1063784510575125,-1.3676088113910132,-0.773678878765858,1.3133121622347455,-2.9259257086918473,-0.4452670373875327,-5.5813466108625045,-4.945109096907606,-1.9218215529645097,4.842085171689664,-0.20083309294995388,-3.151144701728272,0.6715659680218056,1.4665934295803267,-1.36582785417396,1.3446685144484862,0.10432909227336504,3.9916045842070575,-3.636230583056236,1.4327386316085646,2.520074622403795,-5.32708997064917,-1.2180817219008304,2.8190139122705524,-1.830574994005822,0.9857865502273616,-1.6567739311245273,1.9884375124197433,1.4989136598161417,7.225668285174492,-3.5088214546448824,-1.6332732536948988,1.3884493785877532,2.0251061625206024,-5.300540355110427,1.7253327165971541,-4.170455608843463,-1.4331094802508977,-6.046927865350344,2.8260548756763324,0.10536859809801813,-0.4736913420072709,5.7905362413761345,1.8615913547768366
-0.5948027781765538,-1.2536275713378728,-2.1968392135753305,0.8393292482559991,1.1203981314573759,3.661664661591472,-0.006766373696724837,3.7526347812116203,-1.3059087959791198,2.408271550645289,-2.9949575101354813,-1.9716172298854553,-1.9285204929948545,3.7065965746765444,0.927169721008147,1.5507035425445483,0.5149354824239185,0.221757468467615,-0.6252273844170999,-0.8422592787851098,-1.3059657969302159,0.7496185164625953,-3.839865725452217,-1.3591526925126545,0.2592252664264321,-4.864238366727522,-0.5551350391685421,0.05212764413924517,-0.48937183825195446,-1.3314475860082986,2.1660601341341637,-1.7877011325306857,2.4776812061605225,4.480075503602766,-0.25638037367791755,-0.5849775948802942,1.0749017450889213,-2.1415678313630044,-2.3181250477249775,1.6591064982392938,5.470621958583503,-0.8894576730588664,-0.1902389835361828,-4.266024888296709,-2.132022333303128,-0.6974272537774122,-2.210365139761398,1.2529036418771762,-2.4820249489344373,2.0311707172368036,1.4057493090299937,1.260860297288993,1.1271128237394206,4.011890463466552,-1.3418105473661777,1.3280795718168594,2.021910854209592,1.0755393955070787,0.13980815824209425,-2.208636484236899,1.2847694116459771,-3.042710947741935,-0.8217561738720595,0.5110506975066997,-0.8689535613850309,-2.2008037424292417,0.9193006298913239,1.864079082359315,-0.1954790538115475,-3.1780795618515842,1.198848559244799,-0.6180921959612544,-0.8048181474444227,0.26204740919995845,-0.3422768095843376,1.317276322781246,-0.48091031949674673,3.2539855017499155,-1.5092920681721693,-1.7925370049713252,-0.6766612708173454,-0.8032235281636438,-1.644044319431005,-0.4598023192083019,-0.031719125229336065,0.7784280946658826,-0.6333866032269846,-1.921733548896162,1.792507063375825,3.6020363541273066,3.4424478000811063,-2.018814018715964,-1.626370010470592,0.09820565519532937,-2.4902485254685267,0.1874526110322929,4.161689052309343,0.5247350792156015,0.7418912922347437,-5.007466492145493
-5.09116992174118,-0.539420024882483,2.5622061901208624,-1.246449088209639,3.0413818662821854,1.4684803365761456,-0.9092966917445732,-1.0269326627084105,-1.5189361897769411,1.8646807658888618,0.3212930499616291,-1.0338102037188601,2.2061577897584184,0.42371879806401924,-0.16667412288590164,-1.6075838806929457,2.6795454797057725,2.0908444488253255,-5.013163841197615,1.4605901864047224,1.0347250823622924,0.4115483903772969,-0.32943617503438305,5.439061408486031,0.5001062566293318,-1.5591715721028614,3.1353975664506626,2.2779675296635165,-0.7327800321170891,0.7492981937268501,5.100982387335954,-3.17099968898691,-1.756339905600065,-0.29384773422195737,-0.35075816597999054,2.940397833680335,-0.3519599215794273,-1.134131571777005,-4.807325502128583,-4.766809412591687,6.168883913364454,-0.05723841837353296,0.9286048868492857,-6.376887543914538,-3.6446408926674323,0.6714216077173947,0.5019617646927993,-5.389525056795533,-0.3349617331397345,4.961524236244,4.052427168331,5.941344518124875,5.929312152223306,3.9762864645675626,3.923566916198667,1.6849974678361468,0.8268055575689139,5.864427418686587,-1.994260174080791,-1.0941702915105527,-5.309456575393047,3.226750202745043,-5.113358944622417,-5.284152110872397,-0.1381692656791311,-2.2829795375387505,4.010471451109752,-1.6641087539174466,2.7886696471611274,2.5382591062983018,-0.23677390455840333,1.1464352511482625,2.100075323656098,-4.03892918927243,-2.7932939342581116,1.467759986029692,-4.395843048891604,-2.7144634883015395,-1.5262125774611819,-2.61483634220162,2.8167252118568515,-2.1394872317116915,-0.7950582731369478,-1.3397416385410896,-2.277985884809136,5.517665182923038,0.003188247822446949,-1.1087371656246314,3.393461775302423,1.0811741178242953,0.363230597070858,-1.954833957312114,-4.73874394734222,5.100166894936743,-3.0600482404950347,0.45401823202473146,6.637233269682049,0.008442080561523568,2.538475121950716,2.388800821381926
1.5482718186473405,1.2052619519363923,0.2576454426887199,-2.0420176383835646,1.9787764401937065,-2.0734850080694662,-2.682128982052016,-2.13820137174803,6.203365510829906,0.7364090987719413,0.4752549564815016,1.240264859536929,0.6572993326522454,-2.032707074184217,-0.3892687132845907,-2.534158521768948,1.881913928080913,1.025686811198154,-2.089480881741542,-0.1825409471130655,-0.9406810132629712,0.7045230954113346,1.6393430137342486,1.557598522286673,-0.26517685659325096,1.9282683974589971,-1.8871248276731774,-0.4570428007523636,0.5964809798529105,-4.19868844902009,-1.0535952956334302,-0.03973676340767332,-3.681691343693255,-1.6070333384201756,-4.157040127082392,0.034567060669981,-1.566955041998574,-0.8528667769896905,-0.3696341256978728,2.3015617754775524,1.1869325544635614,3.2175239049507516,1.934656207441451,3.827043432461213,-1.4693168558306673,-0.31424238027363594,1.5997293023637167,-1.6073040315624643,-1.4241426483685702,-2.9725409242721375,-0.9652304281062742,-0.15550804488386044,-2.3742859239184497,-0.9906956337521866,-0.7957829494273743,-1.8586761255368944,0.5895398495751148,-0.09288451057881737,-2.7381165342454685,3.447663907162659,-0.4373887767313647,2.9722285354557623,4.761923997083564,1.6665768069121107,0.0967287649842068,1.6337471384128233,-0.8284286730422866,-0.1351038355844994,1.4258295329931117,-1.9335550493326226,-3.3214972129568063,0.4238464721575601,-0.5154644901461661,-2.180313466814557,1.6184127238742583,-0.3559806728940227,-1.0281651055938155,-3.473806149566864,0.8781405829187906,0.4266424498513127,1.4216381780399767,-0.6442849716541938,-2.130976248316124,1.7821540207054987,0.9404015863376011,-1.5381353443280938,2.01972466633759,1.3985114922952138,-0.5902996571950802,-1.8590569177018188,-1.2380282949386672,-3.3114512023965736,0.09128438870768432,-1.7719960115322502,3.2827918042014352,1.5816871055738781,-0.025999058225607823,-1.0716898871425198,-1.083503315283646,3.1853257553636243
-1.0224800918013146,-2.8188401949390123,4.1077660737326,2.5146099600898855,-6.571063823296652,-0.48149218997530274,0.7971122457492422,-0.26314242649151937,-4.72870252177565,-2.134574571025143,0.49558280489188566,2.372932036134612,-0.549646215799869,-0.9570381729341726,-3.2880425262630415,-0.6064529720018714,-5.651624134315596,-0.842943613376044,2.072557002391025,1.0106188753081566,-2.6882044389794686,-1.479711470950387,2.6407561206623162,3.0569877649255717,-1.9519130104866385,1.2130299615609064,-2.0944681956787536,0.6363273433760344,1.7060983186538399,2.2489568049879645,-2.1449518822801292,0.90148230731706,3.709118307864105,0.2529588278434719,-1.1971341704414982,-0.7671119469072379,0.8486826487726761,2.0685026340690564,0.8787237636823435,-0.4895999184283351,-1.7597581637925108,-0.8063213894858867,1.4607384117921753,2.4286804296390234,3.19756000507195,2.42806424891701,0.9235826144505772,0.12523313494429786,4.010360709546812,-2.3506768487269505,-2.8140636341617826,-2.2762767106136486,2.2865563657137966,-5.3468739775439,-0.2957395378137565,0.19445252767463256,-2.7771925008725584,-1.271805464324468,1.4165354310135672,-2.8889581178808137,-0.6482888710241203,0.1881480408574877,-4.401174171411228,-3.6460696248961324,1.6037157425946256,-0.9772489982181571,-2.428267061282532,-1.0330650412698332,0.10115144270980266,5.871328781115666,-1.5613897083488628,-1.0037723094479998,1.704766683904547,2.565465473975405,-1.4487935731441925,-0.3777299765526852,1.37755434591396,-0.58374483414748,3.7625957751781147,0.6268639474585284,-2.257252708712685,1.4997943376691816,1.4982741061490499,-0.33037041981587933,1.3458278683814147,-0.6811527449160305,-1.7968009547115935,-6.011493633622988,0.036852297345154106,-3.0710795968711757,-3.785578961134173,2.6773794822515105,0.236578286556146,-0.16073725815224515,-4.143281871372654,-0.9882079231481138,-2.838645668070002,0.208477586807593,2.2135753954071045,1.828678912290286
3.6039672669003395,0.7299928730393436,0.261529315928155,-1.902906399683144,0.5655026302721988,-2.5140479748310223,1.7581326971739606,-1.1876356619511392,3.216247352710969,-4.552058907091907,-0.8488760790594826,-5.007703386340155,-0.4581501351048233,-0.7510017461684214,3.109660048491285,2.5744776041982758,-2.347521220184723,0.7800037885152603,4.193689400686294,2.652201684637912,9.18138296384659,1.0011275510962907,1.1966485368739297,-3.394248663334869,-2.083145038500805,0.8777508069186031,3.0565643382250482,0.38184648871402,1.7064225343398256,1.4006942495543742,0.30483074994144377,-0.6533511722897953,-1.3538070963468334,-6.799431300830201,9.4130470597024,2.4439639407491596,3.7928162493533053,1.007283541756086,0.8202282866031736,-2.415903634060041,-4.979356404644167,-2.2436698449564245,-0.9351313791940614,1.2017841179820599,0.04488105405879847,0.8950807894571319,0.3677172119625798,-1.4434432979834464,-3.3751336069646407,3.298479572704867,-2.855406395613656,1.310032973762492,-2.9327239573037622,1.9629912687167053,2.9499254069551086,2.044159717031356,3.8445252004857844,-4.883126363128039,2.9199669980453957,4.2873694699126625,3.872503617496254,0.9351386415396584,1.1492998105153056,4.400146723977,2.217048238324526,-0.11799619160056704,1.3219333048197277,3.5013229935144934,-2.2954458768548425,0.2963306713656121,0.42067066212049664,1.7579311483057625,0.13958973044261458,-1.8136797800626825,3.5599951163376478,-0.48815910960009345,1.1321634002936491,-2.6522506145633824,-2.9826009626408525,0.513121885381693,2.6442239658362183,-1.522375728950497,4.9474777984224545,-1.5347027011049394,-3.168766385236757,-2.268804128210947,1.3634655459627476,6.629772131479783,-1.4767578439181654,0.905522117682198,-0.05929988809378536,2.6640302229154873,1.566528363962899,2.388631673524497,7.119021686635882,-2.6896365335622336,-0.5298757287711133,2.818905885251492,-1.8090214455306497,-0.5251978146516909
0.46575084529372524,-0.039998032116030244,2.3859121078382715,-0.16399694228841163,0.9417818783977941,2.159793416367221,-0.01025609655849058,1.2482252276658976,-1.1707667460911764,-2.1365821031441716,-1.0576921185982502,-2.4844268848536406,0.1267023481773344,0.9682739021781884,1.1360569397432447,1.9815755823966792,-0.7586958779772252,0.36009432890266085,0.648527818390882,1.4299336442382278,5.45625955041354,0.9618978511103259,0.38243982949196564,0.9354510402077506,-0.0716819647913873,-1.804302063342396,2.608995874790227,-0.30023514946939994,0.3029641148171654,-0.6283056372057643,2.5575414970356287,-2.6887448841166086,2.0673822330054112,-3.146536953479138,5.908749995531431,-0.391401478517145,2.607086682746476,1.40325778614729,0.06324829801996884,-1.5684395618843447,-1.8365075844868741,-1.707418823303406,0.3377281495350602,-2.238576110719981,-0.00858366674986066,0.9505311656662392,-1.5322983288865368,-2.9617039337623217,-1.8975535502916092,4.274044083879491,-0.11449273488202719,1.889188010699471,-0.1675790773939882,2.6936398207039076,2.579466955776012,2.476432573088595,2.3820452378576658,-0.8413326271812223,2.096095406612982,1.6292144388303278,1.1130365911502766,-0.3828206045022569,-2.6175912609294443,0.31321660330675416,0.3463980537593106,-0.04127282709108415,-0.0011012280171726063,0.803925623501305,-0.9372359229781687,-0.974451365266993,-0.176566893167852,2.556904877769963,0.7006336967447139,0.7279789168904162,-0.3937164826299653,-1.2222256327673484,0.49257564811422516,-2.53642046346853,-3.1051801908282517,0.012957705991470546,-0.18287494187239625,-0.09548293270343425,2.315659569708743,-1.66003049663727,-2.919725910425247,0.6247883555962513,0.24308950611150304,0.363587832345031,-0.39009189417019036,2.7871255780731286,-2.2115584578649057,0.6932576118925714,-2.067921960652053,3.5925055759822344,0.27141911705010474,-3.8203200338048577,2.68460857890952,2.166047071530873,1.2545945428728664,-1.3770883666474218
4.369657204665697,1.5466738289111404,2.0018211170125193,-2.226675422170427,-0.33588039711239054,-0.12742598858947474,0.9522719669093951,0.9581576505612635,-0.11088305782025208,-6.119087442771507,1.1546783714170548,-3.136770380838667,-0.9058049931513062,4.1371649357071565,0.7772347388564328,2.516200532451295,3.1958880402724668,0.5077632495460598,4.406844804036826,-0.2570332176576329,9.848333703200149,0.71540579469374,-1.4756942829467534,-8.824752068247381,1.28196003048902,0.2916576332407646,1.270426472798383,0.5870638066650717,-3.328283815358456,1.151563834202262,3.501662780669184,2.2332307355908565,0.9612304896616236,-5.820829022670656,9.457547352428954,0.05690428369442342,4.271936597329725,-1.2460868257896052,2.4963733053111974,-0.8281801821869423,-1.2958540480962555,-0.16842872835421396,-4.3138963920675995,-0.9630998463254958,0.6634110643974271,0.8582549374226511,-1.7350321356678116,-0.4258082488646026,-4.358963006063322,3.624237621322865,1.6557583070057575,0.030962333474231926,-2.471169100768685,2.1916563889594944,3.9287732632224386,0.4805333306645954,4.299880828185388,-0.9397079458233444,1.7878433989221472,-0.8767307601033123,2.1923337393002935,2.1018817192171424,-3.775189617731085,3.5221814835120213,-0.30809716507974305,0.9472255330958229,1.6614964201504825,2.020536662853214,-0.828708592951565,3.1209850891367954,0.6832735580946582,3.4367619079708662,-0.9414647447221445,-0.46693375858328834,1.063763160887835,-1.885985577204255,-1.4111500710545442,1.1174945997359085,-3.1165788786501634,-0.06363076681890809,1.2986569072156873,-0.8351205761719289,3.711752128964139,-0.5968665938535473,-1.5743932901977,-1.0688940128396354,0.5115251265775557,2.594675833701631,-3.513880083940747,1.8364027778943568,1.2820045046449091,1.088615583631412,1.7559999148785599,3.301476560361345,2.089338379625731,-3.351784995449185,-0.062103926011659205,5.40095706639756,-3.544140255083571,-2.0606109787110998
-0.8983854216975131,0.3107866705013409,-0.6270243098150546,-2.1481992722008734,2.5998398363223427,-5.7302144141700335,-0.04403511456185616,-2.475291605524722,1.3825636920458222,-1.948170682942749,1.6238823360014467,0.7919985449351705,6.174703704165705,0.5655344298026755,2.3984528173945434,-2.037653443346101,2.0471772382966393,2.7847587198029244,2.581940766882729,-3.3278519350990665,5.101228440618371,-1.7323674480538438,2.2022989239096478,-4.628237275132403,0.23631610021067714,2.4778244895561437,5.623031196771891,3.1499998801612032,-0.896407668063119,6.756550716007468,2.2633212547950565,1.651855893699577,-4.447921176298513,-0.3408337320964921,2.209864358781694,5.5150216800172736,-0.12678421180503485,-0.9351935441552304,2.7303411988156796,-4.887308695924331,-4.092603373315754,0.4582180889330395,-0.660011668589269,-1.4988732814445436,0.4313543888172672,-2.006931604671923,2.1173922466667867,-5.772191419776429,2.701274437119903,1.049912994913161,3.0645524729609552,0.9006797012932739,-1.3609828088168414,-3.0169689375481017,-1.2028033321553802,1.4579051841399342,-4.031626815107891,-0.8202316689460335,0.3172275737205058,0.9733062724130784,-4.9096330342885794,4.099462728060212,1.6363086043405595,2.0413568789307774,-1.012950379298406,4.00600071629737,-1.4672758836619095,-5.804472238484782,-0.6251276542268059,3.698676252832933,2.4649629479777606,-0.6800914815225525,-0.6145292933410708,-1.0394320453262442,-0.6699944725627338,-1.891143592825335,0.5176614755848571,1.5381978125806985,-2.1653645172660063,1.008567666527377,4.459457985585148,2.1804863643417227,1.035597664990373,-3.239801744821734,-0.4441686568752943,5.383502080026346,2.1125425743585993,7.200515157311771,-0.6528000147510808,-2.6470081889106236,-0.9635364253091523,2.5586151026707924,2.1420622239682388,1.0034914252589318,2.4139390565126915,0.7122921764490358,-4.452226293691205,0.9749780513418331,-1.8334800740748796,5.299121385662627
-1.8889915805709458,-3.128660950914281,1.0890012325596043,-1.2411090984112345,2.4104675423992763,-0.4682078097963196,1.2196255045446533,4.47349111264987,-1.714487418581795,2.1917746900848805,-1.3224836792651578,0.7584482982637984,-0.08169951778966686,-4.3066007601267176,1.5586918918685555,-1.8390160267135065,-8.148879856332112,-2.102707120805737,-0.11074026844173845,-1.019385295396655,-5.345377547752925,0.9565728260330654,3.533770433006636,7.00852635222248,-6.678409963255224,3.1392179229696153,-3.7668295267091993,-1.7396759559291604,0.6560134600628634,-0.3220322094434318,-1.629351967930418,-3.4426470712690977,-3.6146054547879594,3.687101690267661,-6.095432748899298,2.2831306754639207,-1.6680169625787074,-0.5693355216031767,-2.080833482663045,3.7568234800897216,-1.8912962176385535,-1.9697018457628686,5.495398805858385,0.16524988597880658,-4.016028622889025,-0.4443660005191905,3.0235005727667814,0.20369580582387822,1.5328043028316278,-2.0584230361124587,0.05581241647786735,-0.08680417570631024,1.6655204536031145,-4.064747920180351,-3.3663868208687435,-4.593376337910841,-8.364295455152492,-1.8357170646076324,-3.4835414924378245,0.9905698737791062,0.23453102163551953,-2.532414704373347,-1.4774158698297022,-1.8830960225178168,-2.3126223909712027,1.473898281437765,1.1527076531722429,1.1805173893850065,0.7626529092506719,0.6201192230622344,-1.5958281283755908,-0.8626783629370052,-2.893552548538186,1.9105203149511298,-0.9614403871933573,3.2764209184857123,3.2349449878329044,-1.7990015638236694,1.4085644630147631,-0.08531678029411602,0.23038439074111078,-0.49198545489890627,-2.240769183209299,6.444739912553183,3.7451229669476875,2.8008823683324158,-4.351838307964981,-0.3712791986198087,1.4154083823831107,2.1131479027310545,-0.8072590254949062,1.1194602919024095,-1.8997944733042411,-6.090501214415142,-2.796888807948211,7.006694574401085,-0.34213365201422896,-1.7957800973257083,3.143127015949605,-0.008745551909517008
